stopid,name_t,name_e,lat,lon
632,สำนักเขตบางซื่อ,Bangsue District Office,13.811114783,100.5345652
633,เทสโก้โลตัสเตาปูน,Tesco Lotus Tao Poon,13.8069284367835,100.533625829122
634,ตลาดเตาปูน,Tao Poon Market,13.807994872,100.53364673
635,ตรงข้ามสำนักงานเขตบางซื่อ,Bangsue District Office (Opposite),13.809843301,100.53407975
636,อาคารสุขประพฤติ,Sukpraprut Building,13.813780329,100.53500676
637,ตรงข้ามสะพาน 99,Bridge 99 (Opposite),13.815977603,100.53553841
638,ตรงข้ามเทคนิควิมล,Wimol Business Administration Technological College (opposite),13.818553947,100.53612124
639,ตรงข้ามซอยเสริมสุข,Soi Soem Suk (Opposite),13.824018395,100.53739468
640,ตรงข้ามซอยคลังมนตรี,Soi Khlang Montri (Opposite),13.82656179,100.53801072
641,ตรงข้ามแยกประชานุกูล,Pracha Nu Kun Intersection (Opposite),13.8289272128192,100.538552157614
642,ซอยสายสิน,Soi Saisin,13.8328728128972,100.539472884351
643,ตรงข้ามปูนซิเมนต์ไทย,Cement Thai Village (Opposite),13.8348197659466,100.539962275229
644,ห้องสมุดตรงข้ามหมู่บ้านชลนิเวศน์,Bang Sue Public Library,13.8380959920872,100.540733415649
645,ตรงข้ามประชานิเวศน์1,Pracha Niwet 1 Village (Opposite),13.8417283430041,100.541571968702
646,ตรงข้ามประกันสังคม,Social Security Office (Opposite),13.845486685,100.54245829
647,ตรงข้ามโรงเรียนเพชรรัตน์,Petcharat School (Opposite),13.848182120078,100.543089113263
648,ตรงข้ามโฮมโปรงามวงศ์วาน 24,Homepro Prachachuen (Opposite),13.8520560271573,100.544192453473
649,ตรงข้ามมหาวิทยาลัยธุรกิจบัณฑิตย์,Dhurakij Pundit University (Opposite),13.871000172,100.54852452
650,แยกอุรุพงษ์,Uru Phong Intersection,13.75749786955,100.52422885628
651,ชุมชนบ้านครัว,Ban Khrua Community,13.7515368811536,100.525380301298
652,ปณ.รองเมือง,Post Office Rongmueang,13.744913003,100.52321792
653,ตรงข้ามอินทาปัจ 11,Inthapat 11 (Opposite),13.6953980917824,100.379485462913
654,หมู่บ้านนิสา,Nisa Village,13.6980345433481,100.378238434561
655,บ้านนายพลกฤษณ์,Paulkris Home,13.6992029270437,100.377687961298
656,หมู่บ้านขวัญทิพย์,Khwan Thip Village,13.7047117154948,100.375094239122
657,ตรงข้ามวิคตอเรียการ์เด้น,Victoria Gardens (Opposite),13.7068164463916,100.374086011842
658,ซอยโชติวิจิตร,Soi Chotivichit,13.7050086118705,100.375094029122
659,หมู่บ้านสันติสุข,Santisuk Village,13.6996635430853,100.377604737824
660,ท่าปล่อยรถ คลองขวาง,Klongkwang Bus Terminal,13.685979737,100.38174485
661,หมู่บ้านสายันต์,Sayun village,13.882121861,100.53400433
662,ตรงข้ามซอยสามัคคี 36,Soi Samakkhi 36 (Opposite),13.881897383,100.53559117
663,ตรงข้ามบ้านเอื่ออาทรประชานิเวศน์,Pracha Niwet Generous Village (Opposite),13.881574978,100.53751672
664,แยกพงษ์เพชร,Phong Phet Intersection,13.8552268250072,100.544955553473
665,LPNสระว่ายน้ำ,LPN Swimming Pool,13.851557902,100.54402819
666,ซอยประชาชื่น 38,Soi Pracha Chuen 38,13.8432106294926,100.541930932176
667,ซอยจักรทิพย์,Soi Chak Thip,13.7839386124571,100.523295041471
668,แยกพิชัย,Pichai Intersection,13.784918191,100.52173615
669,ตรงข้ามรักษาดินแดน,Rak Sa Din Daen (Opposite),13.785019718,100.51972376
670,ซอยสันติสุข,Soi Suntisuk,13.7837767604508,100.519064961298
671,ตรงข้ามพรรคชาติไทย,Chartthaipattana Party (Opposite),13.779242924,100.51675383
672,วชิราวุธวิทยาลัย,Vajiravudh College,13.7769032742702,100.515685148035
673,ตรงข้ามพิพิธภัณฑ์สถานแห่งชาติช่างต้น,Changton National Museum (Opposite),13.773808461,100.51497233
674,พระที่นั่งอนันตสมาคม,Ananta Samakhom Throne Hall,13.7711542195024,100.514908458035
675,สวนสัตว์ดุสิต,Dusit Zoo,13.770728195,100.51474992
676,รัฐสภา,The Parliament,13.773406568,100.51457083
677,พรรคชาติไทย,Chartthaipattana Party,13.778986252,100.51651399
678,ตรงข้ามซอยสันติสุข,Soi Suntisuk (Opposite),13.784669531,100.51942166
679,ตรงข้ามซอยรักษาดินแดน,Soi Raksa Din Daeng (Opposite),13.785259919,100.5197572
680,โรงเรียนนาฎศิลป์สัมพันธ์,Natasin Samphan School,13.785459565,100.52104914
681,ทบ.11,Military Base 11,13.7843564,100.52282218
682,หมู่บ้านประชานิเวศน์ 2,Pracha Niwet 2 Village,13.88056736,100.54387678
683,หมู่บ้านพรหมนิเวศน์(ซอยสามัคคี 50),Promniwet Housing,13.880884325,100.54038142
684,หมู่บ้านเอื้ออาทร,Generous Village,13.881538784,100.53742358
685,ซอยสามัคคี 34,Soi Samakki 34,13.88204999,100.53400369
686,ตรงข้ามกรมศุลกากร,Thai Customs Department (Opposite),13.714008369,100.5668627
687,มหาวิทยาลัยกรุงเทพ,Bangkok University,13.711316213,100.58303775
688,ซอยบาร์โบส 2,Soi Sarbot 2,13.716065531,100.58468337
689,กองบัญชาการตำรวจนครบาล,Metropolitan Police Bureau,13.768937714,100.50956134
690,หอประชุมทัพบก,Royal Thai Army Club,13.770613065,100.50862727
691,สวนอัมพร,Amphorn Park,13.769167372,100.50971342
692,โรงเรียนปทุมคงคา,Pathumkongka School,13.718517509,100.58058762
693,ข้างกรมศุลกากร,Thai Customs Department (Beside),13.713513932,100.5671126
694,เคหะรามอินทรา,Raminthra Housing,13.8201518737153,100.666897139122
695,ซอยนวมินทร์ 74,Soi Nawa Min 74,13.81981971,100.66236826
696,ซอยนวมินทร์ 74 แยก 1-9,Soi Nawa Min 74 (1-9 Intersection),13.8199767473466,100.659310047824
697,เวิร์คเพลสราชพฤกษ์-จรัญฯ,Workplace Ratchaphruek-Charan,13.8202014019857,100.662158346143
698,ตรงข้ามเคหะรามอินทรา,Raminthra Housing (Opposite),13.8204663156203,100.66759412
699,ซอยพุทธบูชา 39,Phutthabucha Soi 39,13.650263592,100.48133757
700,ซอยพุทธบูชา 37/1 (ถนนพุทธบูชาขาเข้า),Phutthabucha Soi 37/1,13.650950027565,100.479048396637
701,ซอยพุทธบูชา 28,Phutthabucha Soi 28,13.6511781580326,100.47478063618
702,อู่ธารทิพย์,Bus Depot Thantip,13.644015264,100.47885714
703,ปั๊มน้ำมันปตท.พุทธบูชา,PTT Station (Phuthabucha),13.650855564555,100.483304405539
704,หมู่บ้านบางมดแลนด์,Bang Mot Land Village,13.6504038545888,100.489228403647
705,หมู่บ้านสวนธนบุรีรมย์,Suanthon Village,13.6510345579453,100.487312214808
706,โรงเรียนมหรรณพาราม,Mahannaparam School,13.7785034864923,100.447581731434
707,ตรงข้ามวัดมณฑป,Wat Mondop (Opposite),13.778450169,100.44846789
708,บริษัทออโตแพคจำกัด,Autopack Co. Ltd.,13.779222857,100.45176688
709,วัดดุสิตาราม,Wat Dusitaram,13.765013076,100.48802218
710,วัดช่างเหล็ก,Wat Chang Lek,13.779042884,100.45197222
711,วัดมณฑป,Wat Mondop,13.778370836,100.44838725
712,ตรงข้ามโรงเรียนมหรรณพาราม,Mahannaparam School (Opposite),13.778395351,100.44697759
713,ตรงข้ามพุทธมณฑลสาย 5 ซอย 4,Phutthamonthon Sai 5 Soi 4,13.711278190725,100.297751097098
714,T.O.P.Cosmatic,T.O.P Cosmetic & Manufacture Co.  Ltd.,13.7151182660643,100.298439370841
715,แยกสอเจริญพันธ์,Sor. Charoen Phan Intersection,13.7219120361342,100.29888498649
716,บริษัทออโตแพคจำกัดตรงข้ามแฟคตอรี่แลนด์โครงการ 2,Autopack Co. Ltd. Factory Land 2 (Opposite),13.73134048,100.29931928
717,บ้านคลองบางซื่อ,Ban Khlong Bang Sue,13.73883756,100.29980973
718,ท่ารถประจำทางสาย 81,Bus Depot Line 81,13.7497322222012,100.30063806031
719,พุทธมณฑลสาย 5,Phutthamonthon Sai 5,13.74766034,100.30033405
720,หมู่บ้านกลาโหมนิเวศน์,Kalahom Niwet Village,13.73931618,100.29986896
721,บริษัทออโตแพคจำกัด,Autopack Co. Ltd.,13.730817805,100.29939886
722,ตรงข้ามอู่วิริยะ,Bunsong Car Care (Opposie),13.72456314,100.2989851
723,บริษัทมหพันธ์ไฟเบอร์ซีเมนต์จำกัด,Mahaphan Fibre-Cement Public Co. Ltd.,13.7194933503471,100.298701262596
724,พุทธมณฑลสาย 5 ซอย 8,Phutthamonthon Sai 5 Soi 8,13.713708017,100.29826925
725,ตรงข้ามพุทธมณฑลสาย 5 ซอย 6,Phutthamonthon Sai 5 Soi 6 (Opposite),13.71135466645,100.29820444021
726,แท็งน้ำตรงข้ามซอยพุทธมณฑลสาย 6,Phutthamonthon 6 (Opposite),13.742449636,100.25049876
727,โรมัน,Roman,13.723485353,100.2548116
728,บริษัทโตโยต้าท่าจีนผู้จำหน่ายโตโยต้าจำกัด,Toyota Thajean Toyota's Dealer Co.  Ltd.,13.7395394200179,100.241423072386
729,ข้างร้านเคพีแก๊ส,Kp-Gas (Beside),13.735622992,100.2445895
730,หมู่บ้านศรีสามพราน,Sri Sam Phran Village,13.7305119708025,100.248922694561
731,หมู่บ้านสิวารัตน์ 8,Siwarat 8 Village,13.7285176018923,100.250622088579
732,สวนทิพย์ หมู่บ้านตวงธนานคร,Suan Thip Village  Tuangtana Nakorn Village,13.725856825,100.25280697
733,รร.ยอแซฟอุปถัมภ์,Joseph Upatham School,13.7184655838408,100.259020445649
734,แยกวัดเทียนดัด [A],Wat Thian Dat Intersection [A],13.7146882940636,100.26169545021
735,ตรงข้าม รร.ยอแซฟอุปถัมภ์,Joseph Upatham School (Opposite),13.7179319278038,100.258974295859
736,โรงแรมMyThai,My Thai Hostel,13.723250846,100.25454874
737,ตรงข้ามหมู่บ้านตวงธนานคร,Tuangtana Nakorn Village (Opposite),13.725593376,100.25263333
738,ซอยเอราวัณ,Soi Erawan,13.7282694842618,100.250307453263
739,ตรงข้ามฮอนด้าสามพราน,Honda Sampran,13.7304329328143,100.248512257824
740,สวนสามพราน,Rose Garden,13.7354548634112,100.24432360979
741,ตรงข้ามบริษัทโตโยต้าท่าจีน,Toyota Thajean Toyota's Dealer Co.  Ltd. (Opposite),13.7392776730197,100.241131293053
742,ปั๊มน้ำมันPURE,PT Gas Station,13.740660893,100.24004245
743,ทางเข้าวัดไร่ขิง,Wat Rai Khing,13.740962963,100.24037137
744,กลางซอยพุทธมณฑลสาย 6,Phutthamonthon Sai 6,13.742541768,100.25052485
745,เจริญราษฎร์ 7 แยก 35-4,Charoen Rat 7 Intersection 35-4,13.6905096079259,100.522871651298
